hashtag_H cluster_C_leader(userID) relative_frequency_H_C frequency_H_in_C frequency_H_overall count_H_in_C count_hashtags_in_C count_H_entire_dataset count_hashtags_entire_dataset
BloodborneKART" 1377643512577941506.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
Ukraine 1378070048959528969.hashtags .82677331088191959587 1.20952138492871690427  1.00000000000000000000 1 1 4751 3928
"RachelMaddow 1379235198173212674.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
DonLemon 1379235198173212674.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
AndersonCooper" 1379235198173212674.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
"Ukraine 1380779474510315520.hashtags 3.08320251177394034553 .16216904276985743380  .50000000000000000000 1 2 637 3928
Russian" 1380779474510315520.hashtags 14.65671641791044776144 .03411405295315682281  .50000000000000000000 1 2 134 3928
"chelecheleVilla 1381214799804174338.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
Schiffmann" 1381214799804174338.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
bbcqt 1382827429161410565.hashtags 126.70967741935483873223 .00789205702647657841  1.00000000000000000000 1 1 31 3928
EndRacism 1383215761888481282.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
RussiaReport 1383523348353740803.hashtags 261.86666666666666717783 .00381873727087576374  1.00000000000000000000 2 2 15 3928
RussiaReport 1383523348353740803.hashtags 261.86666666666666717783 .00381873727087576374  1.00000000000000000000 2 2 15 3928
BentBoris 1387267953985458176.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
RepublicanTTTTTTPredators 1387486443363213313.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1387486444550168577.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1387486448312479744.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
JayBhattacharya 1392585626428612608.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
RussiaReport 1392973352080494598.hashtags 261.86666666666666717783 .00381873727087576374  1.00000000000000000000 2 2 15 3928
RussiaReport 1392973352080494598.hashtags 261.86666666666666717783 .00381873727087576374  1.00000000000000000000 2 2 15 3928
COVIDisAirborne 1393570943100805126.hashtags 38.13592233009708739199 .02622199592668024439  1.00000000000000000000 1 1 103 3928
"VoteBlue2022 1394338679338962954.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 1 2 2 3928
BuildBackBetter" 1394338679338962954.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 1 2 2 3928
Brexit 1394674715395043329.hashtags 13.36054421768707482995 .07484725050916496945  1.00000000000000000000 1 1 294 3928
ventilation 1394818013933801475.hashtags 75.53846153846153850628 .01323828920570264765  1.00000000000000000000 1 1 52 3928
RepublicanTTTTTTPredators 1395998601935876096.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1396002943468376066.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1396006826429140996.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1396008197891051521.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1398368575807639552.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
"PrideMonth 1399806927610081280.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
Pride 1399806927610081280.hashtags 261.86666666666666717783 .00381873727087576374  1.00000000000000000000 3 3 15 3928
PrideMonth2021" 1399806927610081280.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
RepublicanTTTTTTPredators 1400500272170864641.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
CloseFriendโคตรแฟน 1400799382040023047.hashtags 654.66666666666667051610 .00152749490835030549  1.00000000000000000000 1 1 6 3928
แจกpng 1401129875453321216.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
RepublicanTTTTTTPredators 1401271155298689025.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1401362898480365568.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1401362899575050242.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1401362900795551744.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1401362903551209473.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1401958452176441345.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1402385898096922630.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1403920237594963969.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1403923764417490945.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1403925956738256898.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1403932209828876290.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1403936729250222081.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1403941590410829827.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1404150468322811904.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
COVID19 1405830700541095936.hashtags 3.30084033613445378152 .30295315682281059063  1.00000000000000000000 1 1 1190 3928
Russia 1407211889319419904.hashtags .76944172380019588638 1.29964358452138492871  1.00000000000000000000 1 1 5105 3928
"BREAKING 1407323064988319747.hashtags 33.28813559322033899040 .01502036659877800407  .50000000000000000000 1 2 59 3928
NC11" 1407323064988319747.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
"NHS 1410533417012301829.hashtags 178.54545454545454554803 .00280040733197556008  .50000000000000000000 1 2 11 3928
THREAD" 1410533417012301829.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
Iowa 1410574598748446723.hashtags 218.22222222222222255295 .00458248472505091649  1.00000000000000000000 1 1 18 3928
RepublicanTTTTTTPredators 1412160115088642073.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
cellphones 1413634822149337097.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
SprinklesOnYourSundae 1414596385362616327.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"Israel 1416012787319549953.hashtags 61.37500000000000005953 .00814663951120162932  .50000000000000000000 1 2 32 3928
BDS" 1416012787319549953.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
RepublicanTTTTTTPredators 1417559902675816449.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1417560506605346817.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RepublicanTTTTTTPredators 1417560902908354561.hashtags 46.76190476190476191732 .02138492871690427698  1.00000000000000000000 1 1 84 3928
RAINSlist 1418736359926272000.hashtags 982.00000000000000577416 .00101832993890020366  1.00000000000000000000 1 1 4 3928
RAINSlist 1418954197924462602.hashtags 982.00000000000000577416 .00101832993890020366  1.00000000000000000000 1 1 4 3928
dogs 1419163713093836800.hashtags 34.45614035087719298322 .02902240325865580448  1.00000000000000000000 1 1 114 3928
Russian 1422275221764067330.hashtags 1.29894179894179894181 .76985743380855397148  1.00000000000000000000 1 1 3024 3928
"Vaccinate 1422605875378675714.hashtags 654.66666666666667050956 .00050916496945010183  .33333333333333333333 1 3 2 3928
Ventilate 1422605875378675714.hashtags 654.66666666666667050956 .00050916496945010183  .33333333333333333333 1 3 2 3928
useHEPA" 1422605875378675714.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
trumpcards 1423344687642038278.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"Mississippi 1423696085541957640.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 1 2 2 3928
DeltaVariant" 1423696085541957640.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
bees 1423710948448210946.hashtags 187.04761904761904784421 .00534623217922606924  1.00000000000000000000 1 1 21 3928
DeltaVariant 1424942951843647493.hashtags 1309.33333333333334960398 .00076374745417515274  1.00000000000000000000 1 1 3 3928
LNPfail 1425776023849771009.hashtags 1964.00000000000001154832 .00050916496945010183  1.00000000000000000000 1 1 2 3928
JoeBiden 1427065633464885248.hashtags 106.16216216216216216652 .00941955193482688391  1.00000000000000000000 1 1 37 3928
FBI 1427817597064687618.hashtags 60.43076923076923077763 .01654786150712830957  1.00000000000000000000 2 2 65 3928
FBI 1427817597064687618.hashtags 60.43076923076923077763 .01654786150712830957  1.00000000000000000000 2 2 65 3928
"life 1430191942026113024.hashtags 491.00000000000000288708 .00101832993890020366  .50000000000000000000 1 2 4 3928
tuesdayvibe" 1430191942026113024.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
"MMIW 1432432970518966275.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
MMIWG" 1432432970518966275.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
ThankYouJoe 1432453664313065474.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
bees 1433118762216136708.hashtags 187.04761904761904784421 .00534623217922606924  1.00000000000000000000 1 1 21 3928
onlinesafetybill 1433335132082085896.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
COVID19 1434459779989188611.hashtags 3.30084033613445378152 .30295315682281059063  1.00000000000000000000 1 1 1190 3928
"WomensArt 1434751334377480194.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 1 2 2 3928
Monday" 1434751334377480194.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
"gayexhib 1437598487487582208.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
gayexhibitionist 1437598487487582208.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
VVVVVVinpublic" 1437598487487582208.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
NHS 1437752767146250240.hashtags 19.54228855721393035050 .05117107942973523421  1.00000000000000000000 1 1 201 3928
JavalavaTours 1439531811021852674.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
docswhorock 1439608650566410240.hashtags 218.22222222222222255295 .00458248472505091649  1.00000000000000000000 1 1 18 3928
THREAD 1439644332399734791.hashtags 81.83333333333333334574 .01221995926680244399  1.00000000000000000000 1 1 48 3928
GoFundMe 1440170955968372741.hashtags 231.05882352941176472980 .00432790224032586558  1.00000000000000000000 1 1 17 3928
FamilyGuy 1440354341580251136.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
COVIDisAirborne 1440772660108009479.hashtags 38.13592233009708739199 .02622199592668024439  1.00000000000000000000 1 1 103 3928
COVID19 1440797089902972930.hashtags 3.30084033613445378152 .30295315682281059063  1.00000000000000000000 1 1 1190 3928
September21 1441468827020181507.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
COVID19 1442828622616739843.hashtags 3.30084033613445378152 .30295315682281059063  1.00000000000000000000 1 1 1190 3928
JohnsonOut 1444606296691511306.hashtags 15.64940239043824701213 .06390020366598778004  1.00000000000000000000 1 1 251 3928
ToryCriminals 1445659190463139862.hashtags 327.33333333333333418658 .00305498981670061099  1.00000000000000000000 1 1 12 3928
sd76 1445899479022850049.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"IOT 1446372626612563976.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
helium 1446372626612563976.hashtags 77.01960784313725490916 .00432790224032586558  .33333333333333333333 1 3 17 3928
hotspot" 1446372626612563976.hashtags 654.66666666666667050956 .00050916496945010183  .33333333333333333333 1 3 2 3928
COVIDisAirborne 1446550567027871745.hashtags 38.13592233009708739199 .02622199592668024439  1.00000000000000000000 1 1 103 3928
"kristinagraper 1446889619136598020.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
NewHampshire" 1446889619136598020.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
"ResignAbbott 1448091110572691458.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
TexasWarOnWomen 1448091110572691458.hashtags 654.66666666666667050956 .00050916496945010183  .33333333333333333333 1 3 2 3928
TexasWarOnScience" 1448091110572691458.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
StirlingPrize 1448774923971932170.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"causes 1448999463431847974.hashtags 327.33333333333333524496 .00050916496945010183  .16666666666666666666 2 12 2 3928
extremism 1448999463431847974.hashtags 130.93333333333333358367 .00127291242362525458  .16666666666666666666 2 12 5 3928
terrorism 1448999463431847974.hashtags 24.24691358024691359838 .00687372708757637474  .16666666666666666666 2 12 27 3928
war 1448999463431847974.hashtags .25150467409399410935 .66267820773930753564  .16666666666666666666 2 12 2603 3928
violence 1448999463431847974.hashtags 4.92230576441102756932 .03385947046843177189  .16666666666666666666 2 12 133 3928
CHILDHOOD" 1448999463431847974.hashtags 327.33333333333333524496 .00050916496945010183  .16666666666666666666 2 12 2 3928
"causes 1448999463431847974.hashtags 327.33333333333333524496 .00050916496945010183  .16666666666666666666 2 12 2 3928
extremism 1448999463431847974.hashtags 130.93333333333333358367 .00127291242362525458  .16666666666666666666 2 12 5 3928
terrorism 1448999463431847974.hashtags 24.24691358024691359838 .00687372708757637474  .16666666666666666666 2 12 27 3928
war 1448999463431847974.hashtags .25150467409399410935 .66267820773930753564  .16666666666666666666 2 12 2603 3928
violence 1448999463431847974.hashtags 4.92230576441102756932 .03385947046843177189  .16666666666666666666 2 12 133 3928
CHILDHOOD" 1448999463431847974.hashtags 327.33333333333333524496 .00050916496945010183  .16666666666666666666 2 12 2 3928
"LoserTrump 1449807358323011587.hashtags 654.66666666666667480199 .00076374745417515274  .50000000000000000000 1 2 3 3928
LiarTrump" 1449807358323011587.hashtags 654.66666666666667480199 .00076374745417515274  .50000000000000000000 1 2 3 3928
bees 1450114762969387010.hashtags 187.04761904761904784421 .00534623217922606924  1.00000000000000000000 1 1 21 3928
MultipleMyeloma 1451423857047449603.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
FreddieGibbs 1451640418517536780.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
Kremlin 1451799173792161792.hashtags 23.80606060606060606173 .04200610997963340122  1.00000000000000000000 1 1 165 3928
ChristopherSteele 1451835279338266626.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"Pfizer 1453037613611372544.hashtags 654.66666666666667050956 .00050916496945010183  .33333333333333333333 1 3 2 3928
mRNA 1453037613611372544.hashtags 72.74074074074074085025 .00458248472505091649  .33333333333333333333 1 3 18 3928
children" 1453037613611372544.hashtags 218.22222222222222350318 .00152749490835030549  .33333333333333333333 1 3 6 3928
Yemen 1453471424102940682.hashtags 100.71794871794871798301 .00992871690427698574  1.00000000000000000000 1 1 39 3928
"ROB 1453748776611450882.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
CALIFORNIA" 1453748776611450882.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
PineyPoint 1454218913068224514.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
auspol 1454406573833351172.hashtags 11.09604519774011299557 .09012219959266802443  1.00000000000000000000 1 1 354 3928
"AlexPadilla 1454888482791309314.hashtags 982.00000000000002506064 .00025458248472505091  .25000000000000000000 1 4 1 3928
TonyCardenas 1454888482791309314.hashtags 982.00000000000002506064 .00025458248472505091  .25000000000000000000 1 4 1 3928
JudyChu 1454888482791309314.hashtags 982.00000000000002506064 .00025458248472505091  .25000000000000000000 1 4 1 3928
NormaTorres" 1454888482791309314.hashtags 982.00000000000002506064 .00025458248472505091  .25000000000000000000 1 4 1 3928
COVID19 1456188127916306434.hashtags 3.30084033613445378152 .30295315682281059063  1.00000000000000000000 1 1 1190 3928
"COVID19 1456228575103700993.hashtags 13.09333333333333333489 .03818737270875763747  .50000000000000000000 1 2 150 3928
gamechanger" 1456228575103700993.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
"finance 1456302361886875650.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
business" 1456302361886875650.hashtags 654.66666666666667480199 .00076374745417515274  .50000000000000000000 1 2 3 3928
"Australia 1458499946294960129.hashtags 81.83333333333333340943 .00203665987780040733  .16666666666666666666 1 6 8 3928
Australian 1458499946294960129.hashtags 2.78581560283687943282 .05982688391038696537  .16666666666666666666 1 6 235 3928
Laidley 1458499946294960129.hashtags 654.66666666666668334757 .00025458248472505091  .16666666666666666666 1 6 1 3928
Queensland 1458499946294960129.hashtags 50.35897435897435904021 .00330957230142566191  .16666666666666666666 1 6 13 3928
VRRRRRRe 1458499946294960129.hashtags 654.66666666666668334757 .00025458248472505091  .16666666666666666666 1 6 1 3928
WesternAustralia" 1458499946294960129.hashtags 327.33333333333333524496 .00050916496945010183  .16666666666666666666 1 6 2 3928
"Australian 1458500076033220612.hashtags 112.22857142857142878825 .00127291242362525458  .14285714285714285714 1 7 5 3928
Australia 1458500076033220612.hashtags 2.25812014946823799954 .12652749490835030549  .28571428571428571428 2 7 497 3928
PeregianBeach 1458500076033220612.hashtags 561.14285714285715716628 .00025458248472505091  .14285714285714285714 1 7 1 3928
Queensland 1458500076033220612.hashtags 43.16483516483516489247 .00330957230142566191  .14285714285714285714 1 7 13 3928
Sydney 1458500076033220612.hashtags 22.44571428571428572238 .00636456211812627291  .14285714285714285714 1 7 25 3928
NewSouthWales 1458500076033220612.hashtags 561.14285714285715716628 .00025458248472505091  .14285714285714285714 1 7 1 3928
LandDownUnder" 1458500076033220612.hashtags 561.14285714285715716628 .00025458248472505091  .14285714285714285714 1 7 1 3928
RepKatherineClark 1458887431948693537.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"THREAD 1459100260551303189.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
ToryCorruption" 1459100260551303189.hashtags 654.66666666666667480199 .00076374745417515274  .50000000000000000000 1 2 3 3928
DR 1459553902655799303.hashtags 47.32530120481927712914 .02113034623217922606  1.00000000000000000000 1 1 83 3928
NewProfilePic 1459595738552414212.hashtags 1309.33333333333334960398 .00076374745417515274  1.00000000000000000000 1 1 3 3928
เป็นกำลังใจให้ทีมงานLoveAt9 1460213427016638464.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
SARSCoV2 1460371894058708992.hashtags 62.34920634920634924253 .01603869653767820773  1.00000000000000000000 2 2 63 3928
SARSCoV2 1460371894058708992.hashtags 62.34920634920634924253 .01603869653767820773  1.00000000000000000000 2 2 63 3928
Amendment214 1460391143393398786.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"BCCRSS 1462093576544796672.hashtags 54.55555555555555563823 .00458248472505091649  .25000000000000000000 1 4 18 3928
LegalNameFraud 1462093576544796672.hashtags 51.68421052631578951046 .00483706720977596741  .25000000000000000000 1 4 19 3928
TruthBillBoards 1462093576544796672.hashtags 327.33333333333333740099 .00076374745417515274  .25000000000000000000 1 4 3 3928
IDsILLEGAL" 1462093576544796672.hashtags 122.75000000000000011906 .00203665987780040733  .25000000000000000000 1 4 8 3928
"BCCRSS 1462093770741010440.hashtags 54.55555555555555563823 .00458248472505091649  .25000000000000000000 1 4 18 3928
LegalNameFraud 1462093770741010440.hashtags 51.68421052631578951046 .00483706720977596741  .25000000000000000000 1 4 19 3928
TruthBillBoards 1462093770741010440.hashtags 327.33333333333333740099 .00076374745417515274  .25000000000000000000 1 4 3 3928
IDsILLEGAL" 1462093770741010440.hashtags 122.75000000000000011906 .00203665987780040733  .25000000000000000000 1 4 8 3928
"BCCRSS 1462094105324912642.hashtags 54.55555555555555563823 .00458248472505091649  .25000000000000000000 1 4 18 3928
LegalNameFraud 1462094105324912642.hashtags 51.68421052631578951046 .00483706720977596741  .25000000000000000000 1 4 19 3928
TruthBillBoards 1462094105324912642.hashtags 327.33333333333333740099 .00076374745417515274  .25000000000000000000 1 4 3 3928
IDsILLEGAL" 1462094105324912642.hashtags 122.75000000000000011906 .00203665987780040733  .25000000000000000000 1 4 8 3928
CorsiRosenthalbox 1462200892745154561.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
yyc 1462580928140611587.hashtags 29.75757575757575758248 .03360488798370672097  1.00000000000000000000 1 1 132 3928
CleanAirHolidays 1463190799315877891.hashtags 1309.33333333333334960398 .00076374745417515274  1.00000000000000000000 1 1 3 3928
CleanAirHolidays 1463200650494316550.hashtags 1309.33333333333334960398 .00076374745417515274  1.00000000000000000000 2 2 3 3928
CleanAirHolidays 1463200650494316550.hashtags 1309.33333333333334960398 .00076374745417515274  1.00000000000000000000 2 2 3 3928
"Tesla 1463626030619451401.hashtags 280.57142857142857229112 .00178207739307535641  .50000000000000000000 1 2 7 3928
ModelY" 1463626030619451401.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
wednesdaywisdom 1463648169892397056.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
Transplantation 1464533492776243205.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"TXLege 1465405689623425042.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
HD51" 1465405689623425042.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
Omnicron 1465946147281854471.hashtags 785.60000000000000153349 .00127291242362525458  1.00000000000000000000 1 1 5 3928
"JohnsonOut 1465963706894987264.hashtags 34.45614035087719298322 .01451120162932790224  .50000000000000000000 1 2 57 3928
LiarJohnson" 1465963706894987264.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
auspol 1466183873256050688.hashtags 11.09604519774011299557 .09012219959266802443  1.00000000000000000000 1 1 354 3928
"BigotryBill 1466221149612699651.hashtags 654.66666666666667050956 .00050916496945010183  .33333333333333333333 1 3 2 3928
hatespeech 1466221149612699651.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
persecution" 1466221149612699651.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
Omicron 1466491940795523075.hashtags 7.51051625239005736182 .13314663951120162932  1.00000000000000000000 1 1 523 3928
HotDogTeddy 1466627561924927489.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
Ukraine 1466809569330573313.hashtags .82677331088191959587 1.20952138492871690427  1.00000000000000000000 1 1 4751 3928
Omicron 1467065405709639680.hashtags 7.51051625239005736182 .13314663951120162932  1.00000000000000000000 1 1 523 3928
Thread 1467103194820100100.hashtags 51.68421052631578948374 .01934826883910386965  1.00000000000000000000 1 1 76 3928
RBS 1467111990455906309.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"BCCRSS 1467196100599861255.hashtags 72.74074074074074085025 .00458248472505091649  .33333333333333333333 1 3 18 3928
LEGALNAMEFRAUD 1467196100599861255.hashtags 218.22222222222222350318 .00152749490835030549  .33333333333333333333 1 3 6 3928
ILOVETRUTH" 1467196100599861255.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
"IndueCard 1467285887671173121.hashtags 491.00000000000000288708 .00050916496945010183  .25000000000000000000 1 4 2 3928
Vote1Labor 1467285887671173121.hashtags 654.66666666666667480199 .00076374745417515274  .50000000000000000000 2 4 3 3928
AlboForPM 1467285887671173121.hashtags 13.83098591549295774746 .01807535641547861507  .25000000000000000000 1 4 71 3928
Vote1Labor" 1467285887671173121.hashtags 491.00000000000000288708 .00050916496945010183  .25000000000000000000 1 4 2 3928
Omicron 1468698084632842250.hashtags 7.51051625239005736182 .13314663951120162932  1.00000000000000000000 1 1 523 3928
"comet 1469061725399908354.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
CometLeonard 1469061725399908354.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
space" 1469061725399908354.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
DynamX 1469313529178202119.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"farmland 1469376832772268035.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
women" 1469376832772268035.hashtags 654.66666666666667480199 .00076374745417515274  .50000000000000000000 1 2 3 3928
MeWe 1469444994532405253.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
Omicron 1469601149573603328.hashtags 7.51051625239005736182 .13314663951120162932  1.00000000000000000000 1 1 523 3928
Omicron 1469602649465139207.hashtags 7.51051625239005736182 .13314663951120162932  1.00000000000000000000 1 1 523 3928
Omicron 1469603402313310208.hashtags 7.51051625239005736182 .13314663951120162932  1.00000000000000000000 1 1 523 3928
Omicron 1469609923784982530.hashtags 7.51051625239005736182 .13314663951120162932  1.00000000000000000000 1 1 523 3928
IOT 1469653097106616326.hashtags 357.09090909090909109607 .00280040733197556008  1.00000000000000000000 1 1 11 3928
AstraZeneca 1469667543682064386.hashtags 135.44827586206896567155 .00738289205702647657  1.00000000000000000000 1 1 29 3928
Omicron 1470754026220396547.hashtags 7.51051625239005736182 .13314663951120162932  1.00000000000000000000 1 1 523 3928
PMQs 1471093344306712581.hashtags 21.34782608695652174160 .04684317718940936863  1.00000000000000000000 1 1 184 3928
BorisMustGo 1471113704804601863.hashtags 1309.33333333333334960398 .00076374745417515274  1.00000000000000000000 2 2 3 3928
BorisMustGo 1471113704804601863.hashtags 1309.33333333333334960398 .00076374745417515274  1.00000000000000000000 2 2 3 3928
KENCRAFT 1471198342302494720.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
